sample_a,sample_b,pair_type,similarity
杨戴/孤独者__chunk002,杨戴/祝福__chunk005,same,0.851145
杨戴/孤独者__chunk002,杨戴/祝福__chunk006,same,0.821491
杨戴/孤独者__chunk002,杨戴/祝福__chunk007,same,0.806716
杨戴/孤独者__chunk002,杨戴/离婚__chunk001,same,0.807476
杨戴/孤独者__chunk002,杨戴/离婚__chunk002,same,0.875377
杨戴/孤独者__chunk002,杨戴/离婚__chunk003,same,0.861574
杨戴/孤独者__chunk002,杨戴/肥皂__chunk001,same,0.862984
杨戴/孤独者__chunk002,杨戴/肥皂__chunk002,same,0.856254
杨戴/孤独者__chunk002,杨戴/肥皂__chunk003,same,0.821085
杨戴/孤独者__chunk002,杨戴/肥皂__chunk004,same,0.846573
杨戴/孤独者__chunk002,杨戴/药__chunk001,same,0.885749
杨戴/孤独者__chunk002,杨戴/药__chunk002,same,0.857634
杨戴/孤独者__chunk002,杨戴/药__chunk003,same,0.847844
杨戴/孤独者__chunk002,杨戴/铸剑__chunk001,same,0.863151
杨戴/孤独者__chunk002,杨戴/铸剑__chunk002,same,0.850364
杨戴/孤独者__chunk002,杨戴/铸剑__chunk003,same,0.861082
杨戴/孤独者__chunk002,杨戴/铸剑__chunk004,same,0.864323
杨戴/孤独者__chunk002,杨戴/铸剑__chunk005,same,0.835965
杨戴/孤独者__chunk002,杨戴/铸剑__chunk006,same,0.795468
杨戴/孤独者__chunk002,杨戴/铸剑__chunk007,same,0.847402
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk001,same,0.817580
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk002,same,0.825340
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk003,same,0.813024
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk004,same,0.856229
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk005,same,0.826338
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk006,same,0.858741
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk007,same,0.858798
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk008,same,0.827591
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk009,same,0.829179
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk010,same,0.835107
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk011,same,0.822050
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk012,same,0.849350
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk013,same,0.851416
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk014,same,0.804416
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk015,same,0.837306
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk016,same,0.837731
杨戴/孤独者__chunk002,杨戴/阿Q正传__chunk017,same,0.850501
杨戴/孤独者__chunk002,杨戴/风波__chunk001,same,0.871736
杨戴/孤独者__chunk002,杨戴/风波__chunk002,same,0.848332
杨戴/孤独者__chunk002,杨戴/风波__chunk003,same,0.884866
杨戴/孤独者__chunk002,蓝/伤逝__chunk001,cross,0.827818
杨戴/孤独者__chunk002,蓝/伤逝__chunk002,cross,0.819030
杨戴/孤独者__chunk002,蓝/伤逝__chunk003,cross,0.846180
杨戴/孤独者__chunk002,蓝/伤逝__chunk004,cross,0.844561
杨戴/孤独者__chunk002,蓝/伤逝__chunk005,cross,0.843810
杨戴/孤独者__chunk002,蓝/伤逝__chunk006,cross,0.830647
杨戴/孤独者__chunk002,蓝/伤逝__chunk007,cross,0.839121
杨戴/孤独者__chunk002,蓝/在酒楼上__chunk001,cross,0.875150
杨戴/孤独者__chunk002,蓝/在酒楼上__chunk002,cross,0.882828
杨戴/孤独者__chunk002,蓝/在酒楼上__chunk003,cross,0.823335
杨戴/孤独者__chunk002,蓝/在酒楼上__chunk004,cross,0.842055
杨戴/孤独者__chunk002,蓝/奔月__chunk001,cross,0.882890
杨戴/孤独者__chunk002,蓝/奔月__chunk002,cross,0.865137
杨戴/孤独者__chunk002,蓝/奔月__chunk003,cross,0.904471
杨戴/孤独者__chunk002,蓝/奔月__chunk004,cross,0.865085
杨戴/孤独者__chunk002,蓝/孤独者__chunk001,cross,0.913232
杨戴/孤独者__chunk002,蓝/孤独者__chunk002,cross,0.918151
杨戴/孤独者__chunk002,蓝/孤独者__chunk003,cross,0.904637
杨戴/孤独者__chunk002,蓝/孤独者__chunk004,cross,0.883450
杨戴/孤独者__chunk002,蓝/孤独者__chunk005,cross,0.822887
杨戴/孤独者__chunk002,蓝/孤独者__chunk006,cross,0.820656
杨戴/孤独者__chunk002,蓝/孤独者__chunk007,cross,0.904652
杨戴/孤独者__chunk002,蓝/孤独者__chunk008,cross,0.873522
杨戴/孤独者__chunk002,蓝/幸福的家庭__chunk001,cross,0.866196
杨戴/孤独者__chunk002,蓝/幸福的家庭__chunk002,cross,0.884516
杨戴/孤独者__chunk002,蓝/幸福的家庭__chunk003,cross,0.862326
杨戴/孤独者__chunk002,蓝/故乡__chunk001,cross,0.871542
杨戴/孤独者__chunk002,蓝/故乡__chunk002,cross,0.879288
杨戴/孤独者__chunk002,蓝/故乡__chunk003,cross,0.896151
杨戴/孤独者__chunk002,蓝/明天__chunk001,cross,0.841781
杨戴/孤独者__chunk002,蓝/明天__chunk002,cross,0.856179
杨戴/孤独者__chunk002,蓝/狂人日记__chunk001,cross,0.831000
杨戴/孤独者__chunk002,蓝/狂人日记__chunk002,cross,0.833940
杨戴/孤独者__chunk002,蓝/狂人日记__chunk003,cross,0.882673
杨戴/孤独者__chunk002,蓝/社戏__chunk001,cross,0.841179
杨戴/孤独者__chunk002,蓝/社戏__chunk002,cross,0.850180
杨戴/孤独者__chunk002,蓝/社戏__chunk003,cross,0.858335
杨戴/孤独者__chunk002,蓝/社戏__chunk004,cross,0.864204
杨戴/孤独者__chunk002,蓝/祝福__chunk001,cross,0.842120
杨戴/孤独者__chunk002,蓝/祝福__chunk002,cross,0.842487
杨戴/孤独者__chunk002,蓝/祝福__chunk003,cross,0.801792
杨戴/孤独者__chunk002,蓝/祝福__chunk004,cross,0.803578
杨戴/孤独者__chunk002,蓝/祝福__chunk005,cross,0.810974
杨戴/孤独者__chunk002,蓝/祝福__chunk006,cross,0.825481
杨戴/孤独者__chunk002,蓝/祝福__chunk007,cross,0.796851
杨戴/孤独者__chunk002,蓝/离婚__chunk001,cross,0.854476
杨戴/孤独者__chunk002,蓝/离婚__chunk002,cross,0.857344
杨戴/孤独者__chunk002,蓝/离婚__chunk003,cross,0.856527
杨戴/孤独者__chunk002,蓝/肥皂__chunk001,cross,0.884624
杨戴/孤独者__chunk002,蓝/肥皂__chunk002,cross,0.899329
杨戴/孤独者__chunk002,蓝/肥皂__chunk003,cross,0.864003
杨戴/孤独者__chunk002,蓝/肥皂__chunk004,cross,0.859596
杨戴/孤独者__chunk002,蓝/药__chunk001,cross,0.859910
杨戴/孤独者__chunk002,蓝/药__chunk002,cross,0.846422
杨戴/孤独者__chunk002,蓝/药__chunk003,cross,0.840153
杨戴/孤独者__chunk002,蓝/铸剑__chunk001,cross,0.899469
杨戴/孤独者__chunk002,蓝/铸剑__chunk002,cross,0.853044
杨戴/孤独者__chunk002,蓝/铸剑__chunk003,cross,0.882751
杨戴/孤独者__chunk002,蓝/铸剑__chunk004,cross,0.868120
杨戴/孤独者__chunk002,蓝/铸剑__chunk005,cross,0.838553
杨戴/孤独者__chunk002,蓝/铸剑__chunk006,cross,0.800363
杨戴/孤独者__chunk002,蓝/铸剑__chunk007,cross,0.811284
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk001,cross,0.831698
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk002,cross,0.848277
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk003,cross,0.813529
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk004,cross,0.863483
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk005,cross,0.844242
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk006,cross,0.864973
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk007,cross,0.846514
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk008,cross,0.846260
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk009,cross,0.845635
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk010,cross,0.822963
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk011,cross,0.830372
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk012,cross,0.846711
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk013,cross,0.858262
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk014,cross,0.867040
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk015,cross,0.859433
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk016,cross,0.833770
杨戴/孤独者__chunk002,蓝/阿Q正传__chunk017,cross,0.848780
杨戴/孤独者__chunk002,蓝/风波__chunk001,cross,0.873137
杨戴/孤独者__chunk002,蓝/风波__chunk002,cross,0.880404
杨戴/孤独者__chunk002,蓝/风波__chunk003,cross,0.896927
杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,same,0.875919
杨戴/孤独者__chunk003,杨戴/孤独者__chunk005,same,0.907731
杨戴/孤独者__chunk003,杨戴/孤独者__chunk006,same,0.879593
杨戴/孤独者__chunk003,杨戴/孤独者__chunk007,same,0.874738
杨戴/孤独者__chunk003,杨戴/孤独者__chunk008,same,0.864854
杨戴/孤独者__chunk003,杨戴/幸福的家庭__chunk001,same,0.815371
杨戴/孤独者__chunk003,杨戴/幸福的家庭__chunk002,same,0.804310
杨戴/孤独者__chunk003,杨戴/幸福的家庭__chunk003,same,0.797760
杨戴/孤独者__chunk003,杨戴/故乡__chunk001,same,0.844016
杨戴/孤独者__chunk003,杨戴/故乡__chunk002,same,0.895432
杨戴/孤独者__chunk003,杨戴/故乡__chunk003,same,0.873578
杨戴/孤独者__chunk003,杨戴/故乡__chunk004,same,0.833209
杨戴/孤独者__chunk003,杨戴/明天__chunk001,same,0.781482
杨戴/孤独者__chunk003,杨戴/明天__chunk002,same,0.770984
杨戴/孤独者__chunk003,杨戴/明天__chunk003,same,0.744089
杨戴/孤独者__chunk003,杨戴/狂人日记__chunk001,same,0.845934
杨戴/孤独者__chunk003,杨戴/狂人日记__chunk002,same,0.867588
杨戴/孤独者__chunk003,杨戴/狂人日记__chunk003,same,0.860471
杨戴/孤独者__chunk003,杨戴/狂人日记__chunk004,same,0.847662
杨戴/孤独者__chunk003,杨戴/社戏__chunk001,same,0.870211
杨戴/孤独者__chunk003,杨戴/社戏__chunk002,same,0.825195
杨戴/孤独者__chunk003,杨戴/社戏__chunk003,same,0.794351
杨戴/孤独者__chunk003,杨戴/社戏__chunk004,same,0.833138
杨戴/孤独者__chunk003,杨戴/祝福__chunk001,same,0.825904
杨戴/孤独者__chunk003,杨戴/祝福__chunk002,same,0.883191
杨戴/孤独者__chunk003,杨戴/祝福__chunk003,same,0.747462
杨戴/孤独者__chunk003,杨戴/祝福__chunk004,same,0.762452
杨戴/孤独者__chunk003,杨戴/祝福__chunk005,same,0.804175
杨戴/孤独者__chunk003,杨戴/祝福__chunk006,same,0.782567
杨戴/孤独者__chunk003,杨戴/祝福__chunk007,same,0.785884
杨戴/孤独者__chunk003,杨戴/离婚__chunk001,same,0.823143
杨戴/孤独者__chunk003,杨戴/离婚__chunk002,same,0.834898
杨戴/孤独者__chunk003,杨戴/离婚__chunk003,same,0.864502
杨戴/孤独者__chunk003,杨戴/肥皂__chunk001,same,0.845486
杨戴/孤独者__chunk003,杨戴/肥皂__chunk002,same,0.823765
杨戴/孤独者__chunk003,杨戴/肥皂__chunk003,same,0.833798
杨戴/孤独者__chunk003,杨戴/肥皂__chunk004,same,0.827736
杨戴/孤独者__chunk003,杨戴/药__chunk001,same,0.823901
杨戴/孤独者__chunk003,杨戴/药__chunk002,same,0.841934
杨戴/孤独者__chunk003,杨戴/药__chunk003,same,0.817136
杨戴/孤独者__chunk003,杨戴/铸剑__chunk001,same,0.858689
杨戴/孤独者__chunk003,杨戴/铸剑__chunk002,same,0.851134
杨戴/孤独者__chunk003,杨戴/铸剑__chunk003,same,0.820040
杨戴/孤独者__chunk003,杨戴/铸剑__chunk004,same,0.844199
杨戴/孤独者__chunk003,杨戴/铸剑__chunk005,same,0.831737
杨戴/孤独者__chunk003,杨戴/铸剑__chunk006,same,0.769407
杨戴/孤独者__chunk003,杨戴/铸剑__chunk007,same,0.773239
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk001,same,0.803794
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk002,same,0.786703
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk003,same,0.770663
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk004,same,0.808542
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk005,same,0.793486
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk006,same,0.808722
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk007,same,0.810467
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk008,same,0.788296
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk009,same,0.809317
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk010,same,0.786779
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk011,same,0.803503
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk012,same,0.809048
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk013,same,0.817324
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk014,same,0.781458
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk015,same,0.819197
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk016,same,0.820019
杨戴/孤独者__chunk003,杨戴/阿Q正传__chunk017,same,0.834467
杨戴/孤独者__chunk003,杨戴/风波__chunk001,same,0.819307
杨戴/孤独者__chunk003,杨戴/风波__chunk002,same,0.829059
杨戴/孤独者__chunk003,杨戴/风波__chunk003,same,0.835923
杨戴/孤独者__chunk003,蓝/伤逝__chunk001,cross,0.799817
杨戴/孤独者__chunk003,蓝/伤逝__chunk002,cross,0.831262
杨戴/孤独者__chunk003,蓝/伤逝__chunk003,cross,0.850915
杨戴/孤独者__chunk003,蓝/伤逝__chunk004,cross,0.854281
杨戴/孤独者__chunk003,蓝/伤逝__chunk005,cross,0.834684
杨戴/孤独者__chunk003,蓝/伤逝__chunk006,cross,0.821611
杨戴/孤独者__chunk003,蓝/伤逝__chunk007,cross,0.881993
杨戴/孤独者__chunk003,蓝/在酒楼上__chunk001,cross,0.837530
杨戴/孤独者__chunk003,蓝/在酒楼上__chunk002,cross,0.881979
杨戴/孤独者__chunk003,蓝/在酒楼上__chunk003,cross,0.840011
杨戴/孤独者__chunk003,蓝/在酒楼上__chunk004,cross,0.869627
杨戴/孤独者__chunk003,蓝/奔月__chunk001,cross,0.834781
杨戴/孤独者__chunk003,蓝/奔月__chunk002,cross,0.853325
杨戴/孤独者__chunk003,蓝/奔月__chunk003,cross,0.828966
杨戴/孤独者__chunk003,蓝/奔月__chunk004,cross,0.805725
杨戴/孤独者__chunk003,蓝/孤独者__chunk001,cross,0.847986
杨戴/孤独者__chunk003,蓝/孤独者__chunk002,cross,0.845478
杨戴/孤独者__chunk003,蓝/孤独者__chunk003,cross,0.903912
杨戴/孤独者__chunk003,蓝/孤独者__chunk004,cross,0.882064
杨戴/孤独者__chunk003,蓝/孤独者__chunk005,cross,0.862333
杨戴/孤独者__chunk003,蓝/孤独者__chunk006,cross,0.896848
杨戴/孤独者__chunk003,蓝/孤独者__chunk007,cross,0.830443
杨戴/孤独者__chunk003,蓝/孤独者__chunk008,cross,0.834559
杨戴/孤独者__chunk003,蓝/幸福的家庭__chunk001,cross,0.810005
杨戴/孤独者__chunk003,蓝/幸福的家庭__chunk002,cross,0.810612
杨戴/孤独者__chunk003,蓝/幸福的家庭__chunk003,cross,0.750400
杨戴/孤独者__chunk003,蓝/故乡__chunk001,cross,0.848665
杨戴/孤独者__chunk003,蓝/故乡__chunk002,cross,0.877922
杨戴/孤独者__chunk003,蓝/故乡__chunk003,cross,0.874872
杨戴/孤独者__chunk003,蓝/明天__chunk001,cross,0.748241
杨戴/孤独者__chunk003,蓝/明天__chunk002,cross,0.759520
杨戴/孤独者__chunk003,蓝/狂人日记__chunk001,cross,0.837900
杨戴/孤独者__chunk003,蓝/狂人日记__chunk002,cross,0.841031
杨戴/孤独者__chunk003,蓝/狂人日记__chunk003,cross,0.860320
杨戴/孤独者__chunk003,蓝/社戏__chunk001,cross,0.799145
杨戴/孤独者__chunk003,蓝/社戏__chunk002,cross,0.805826
杨戴/孤独者__chunk003,蓝/社戏__chunk003,cross,0.798630
杨戴/孤独者__chunk003,蓝/社戏__chunk004,cross,0.798539
杨戴/孤独者__chunk003,蓝/祝福__chunk001,cross,0.781895
杨戴/孤独者__chunk003,蓝/祝福__chunk002,cross,0.866919
杨戴/孤独者__chunk003,蓝/祝福__chunk003,cross,0.751563
杨戴/孤独者__chunk003,蓝/祝福__chunk004,cross,0.789963
杨戴/孤独者__chunk003,蓝/祝福__chunk005,cross,0.814182
杨戴/孤独者__chunk003,蓝/祝福__chunk006,cross,0.798530
杨戴/孤独者__chunk003,蓝/祝福__chunk007,cross,0.742982
杨戴/孤独者__chunk003,蓝/离婚__chunk001,cross,0.836573
杨戴/孤独者__chunk003,蓝/离婚__chunk002,cross,0.809764
杨戴/孤独者__chunk003,蓝/离婚__chunk003,cross,0.841902
杨戴/孤独者__chunk003,蓝/肥皂__chunk001,cross,0.829025
杨戴/孤独者__chunk003,蓝/肥皂__chunk002,cross,0.832987
杨戴/孤独者__chunk003,蓝/肥皂__chunk003,cross,0.810557
杨戴/孤独者__chunk003,蓝/肥皂__chunk004,cross,0.818282
杨戴/孤独者__chunk003,蓝/药__chunk001,cross,0.773476
杨戴/孤独者__chunk003,蓝/药__chunk002,cross,0.803172
杨戴/孤独者__chunk003,蓝/药__chunk003,cross,0.751312
杨戴/孤独者__chunk003,蓝/铸剑__chunk001,cross,0.835113
杨戴/孤独者__chunk003,蓝/铸剑__chunk002,cross,0.850945
杨戴/孤独者__chunk003,蓝/铸剑__chunk003,cross,0.780580
杨戴/孤独者__chunk003,蓝/铸剑__chunk004,cross,0.823158
杨戴/孤独者__chunk003,蓝/铸剑__chunk005,cross,0.764021
杨戴/孤独者__chunk003,蓝/铸剑__chunk006,cross,0.731344
杨戴/孤独者__chunk003,蓝/铸剑__chunk007,cross,0.723575
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk001,cross,0.763603
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk002,cross,0.769907
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk003,cross,0.718368
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk004,cross,0.777038
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk005,cross,0.760221
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk006,cross,0.784961
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk007,cross,0.769063
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk008,cross,0.780589
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk009,cross,0.772097
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk010,cross,0.741029
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk011,cross,0.760461
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk012,cross,0.797317
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk013,cross,0.788763
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk014,cross,0.797659
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk015,cross,0.790619
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk016,cross,0.831034
杨戴/孤独者__chunk003,蓝/阿Q正传__chunk017,cross,0.765091
杨戴/孤独者__chunk003,蓝/风波__chunk001,cross,0.766745
杨戴/孤独者__chunk003,蓝/风波__chunk002,cross,0.811561
杨戴/孤独者__chunk003,蓝/风波__chunk003,cross,0.768471
杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,same,0.879559
杨戴/孤独者__chunk004,杨戴/孤独者__chunk006,same,0.861921
杨戴/孤独者__chunk004,杨戴/孤独者__chunk007,same,0.848535
杨戴/孤独者__chunk004,杨戴/孤独者__chunk008,same,0.809379
杨戴/孤独者__chunk004,杨戴/幸福的家庭__chunk001,same,0.790852
杨戴/孤独者__chunk004,杨戴/幸福的家庭__chunk002,same,0.800088
杨戴/孤独者__chunk004,杨戴/幸福的家庭__chunk003,same,0.790335
杨戴/孤独者__chunk004,杨戴/故乡__chunk001,same,0.826108
杨戴/孤独者__chunk004,杨戴/故乡__chunk002,same,0.870153
杨戴/孤独者__chunk004,杨戴/故乡__chunk003,same,0.861155
杨戴/孤独者__chunk004,杨戴/故乡__chunk004,same,0.814251
杨戴/孤独者__chunk004,杨戴/明天__chunk001,same,0.776649
杨戴/孤独者__chunk004,杨戴/明天__chunk002,same,0.761371
杨戴/孤独者__chunk004,杨戴/明天__chunk003,same,0.777815
杨戴/孤独者__chunk004,杨戴/狂人日记__chunk001,same,0.836829
杨戴/孤独者__chunk004,杨戴/狂人日记__chunk002,same,0.841664
杨戴/孤独者__chunk004,杨戴/狂人日记__chunk003,same,0.822644
杨戴/孤独者__chunk004,杨戴/狂人日记__chunk004,same,0.841390
杨戴/孤独者__chunk004,杨戴/社戏__chunk001,same,0.835194
杨戴/孤独者__chunk004,杨戴/社戏__chunk002,same,0.846273
杨戴/孤独者__chunk004,杨戴/社戏__chunk003,same,0.765355
杨戴/孤独者__chunk004,杨戴/社戏__chunk004,same,0.816531
杨戴/孤独者__chunk004,杨戴/祝福__chunk001,same,0.797756
杨戴/孤独者__chunk004,杨戴/祝福__chunk002,same,0.813261
杨戴/孤独者__chunk004,杨戴/祝福__chunk003,same,0.812160
杨戴/孤独者__chunk004,杨戴/祝福__chunk004,same,0.771735
杨戴/孤独者__chunk004,杨戴/祝福__chunk005,same,0.826270
杨戴/孤独者__chunk004,杨戴/祝福__chunk006,same,0.762067
杨戴/孤独者__chunk004,杨戴/祝福__chunk007,same,0.793378
杨戴/孤独者__chunk004,杨戴/离婚__chunk001,same,0.798799
杨戴/孤独者__chunk004,杨戴/离婚__chunk002,same,0.842965
杨戴/孤独者__chunk004,杨戴/离婚__chunk003,same,0.885994
杨戴/孤独者__chunk004,杨戴/肥皂__chunk001,same,0.845970
杨戴/孤独者__chunk004,杨戴/肥皂__chunk002,same,0.880473
杨戴/孤独者__chunk004,杨戴/肥皂__chunk003,same,0.839667
杨戴/孤独者__chunk004,杨戴/肥皂__chunk004,same,0.803338
杨戴/孤独者__chunk004,杨戴/药__chunk001,same,0.807892
杨戴/孤独者__chunk004,杨戴/药__chunk002,same,0.801769
杨戴/孤独者__chunk004,杨戴/药__chunk003,same,0.820127
杨戴/孤独者__chunk004,杨戴/铸剑__chunk001,same,0.824829
杨戴/孤独者__chunk004,杨戴/铸剑__chunk002,same,0.823773
